interval_start_s,interval_end_s,interval_label,p1_mean,p1_std,p2_mean,p2_std,delta_p_mean,delta_p_std,flow_rate_mean,flow_rate_std
13.0,19.0,13.000-19.000,803.7950030769231,1.0845688737306654,832.8776907692308,1.6525756386550003,29.08268769230769,1.7616800111601316,0.2561111528597112,0.40910160650051103
22.0,26.0,22.000-26.000,798.8696404761904,1.4729966434912107,830.9249952380953,1.5914760370681473,32.055354761904766,1.5898716065973977,0.3955454357697035,0.46009285494637514
30.0,34.0,30.000-34.000,792.8453511627907,0.5705176377107803,828.2575558139534,1.278455496423102,35.41220465116279,1.3162587685147984,0.733782061136785,0.24127576699675066
37.0,40.0,37.000-40.000,784.620315625,0.8197959589215548,823.632025,1.3942135695148477,39.01170937500001,1.4582910075881663,1.264091796710376,0.16499745074301791
43.0,46.0,43.000-46.000,763.278128125,3.0222267046574656,825.598440625,3.409280939214295,62.32031249999999,1.6148685344973661,3.437235413731652,0.18944780373921238
53.0,55.0,53.000-55.000,731.0784136363636,0.5469766968967129,815.6784045454544,1.249739116195762,84.59999090909092,1.2708964788343065,4.755095255922296,0.41369728206953593
61.0,64.0,61.000-64.000,670.73515625,2.100430633409764,806.473428125,1.236401137598319,135.738271875,2.5457246478619595,6.890924503154766,0.3868133238468443
69.0,74.0,69.000-74.000,576.5325471698113,0.514491555064041,794.3155660377358,1.1918915809533355,217.78301886792454,1.286541107307099,9.42500559001653,0.573130203178252
